Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Diversity Spotlight,Number of Partner Investors,Number of Investors,Investor Names
Series A - Skydio,https://www.crunchbase.com/funding_round/skydio-series-a--59b06aa9,"San Mateo, California, United States, North America",Skydio,https://www.crunchbase.com/organization/skydio,Series A,25000000,USD,25000000.0,1/5/2016,,,4.0,"Accel, Andreessen Horowitz, CAA Ventures, Matt Bellamy"
Series A - Canvs AI,https://www.crunchbase.com/funding_round/mashwork-series-a--9b06c50e,"New York, New York, United States, North America",Canvs AI,https://www.crunchbase.com/organization/mashwork,Series A,5600000,USD,5600000.0,1/21/2016,,6.0,9.0,"Activate Venture Partners, BRaVe Media Ventures, Brave Ventures, KEC Ventures, Ludlow Ventures, Rubicon Venture Capital, Sierra Wasatch Capital, Social Starts, Vayner/RSE"
Series A - Daybreak,https://www.crunchbase.com/funding_round/noodle-analytics-inc-noodle-ai-series-a--a16d4424,"San Francisco, California, United States, North America",Daybreak,https://www.crunchbase.com/organization/noodle-analytics-inc-noodle-ai,Series A,16000000,USD,16000000.0,3/16/2016,Women Founded,,1.0,TPG Growth
Series A - Drive.ai,https://www.crunchbase.com/funding_round/drive-ai-series-a--38d1c380,"Mountain View, California, United States, North America",Drive.ai,https://www.crunchbase.com/organization/drive-ai,Series A,12000000,USD,12000000.0,3/28/2016,Women Founded,1.0,4.0,"InnoSpring Seed Fund, Maniv Mobility, Northern Light Venture Capital, Oriza Ventures"
Series A - Nauto,https://www.crunchbase.com/funding_round/nauto-inc-series-a--2a31c549,"Sunnyvale, California, United States, North America",Nauto,https://www.crunchbase.com/organization/nauto-inc,Series A,12000000,USD,12000000.0,4/13/2016,,1.0,5.0,"DNX Ventures, General Motors Ventures, Index Ventures, Mitsui Global Investment, Playground Global"
Series A - Avanan,https://www.crunchbase.com/funding_round/avanan-series-a--5969cf52,"New York, New York, United States, North America",Avanan,https://www.crunchbase.com/organization/avanan,Series A,14900000,USD,14900000.0,5/17/2016,,1.0,4.0,"Greenfield Cities Holdings, L.P., Magma Venture Partners, StageOne Ventures, TPG Growth"
Series A - Trooly,https://www.crunchbase.com/funding_round/troo-ly-series-a--5e554216,"Los Altos, California, United States, North America",Trooly,https://www.crunchbase.com/organization/troo-ly,Series A,10000000,USD,10000000.0,6/20/2016,,1.0,2.0,"Bain Capital Ventures, Milliways Ventures"
Series A - Amplero,https://www.crunchbase.com/funding_round/amplero-series-a--327d0a62,"New York, New York, United States, North America",Amplero,https://www.crunchbase.com/organization/amplero,Series A,8000000,USD,8000000.0,7/14/2016,Women Founded,2.0,4.0,"Salesforce Ventures, Seven Peaks Ventures, Trilogy Equity Partners, Wildcat Venture Partners"
Series A - OpenWeb,https://www.crunchbase.com/funding_round/spotim-series-a--00513e8f,"New York, New York, United States, North America",OpenWeb,https://www.crunchbase.com/organization/spotim,Series A,13000000,USD,13000000.0,8/3/2016,,1.0,8.0,"AltaIR Capital, Avishai Abrahami, Brian Bedol, Giora Kaplan, James Hilton, Nir Zohar, Norma Investment, Ran Tushia"
Series A - Koko,https://www.crunchbase.com/funding_round/koko-3-series-a--3c7cdaa8,"New York, New York, United States, North America",Koko,https://www.crunchbase.com/organization/koko-3,Series A,2500000,USD,2500000.0,8/9/2016,,,2.0,"Omidyar Network, Union Square Ventures"
Series A - Cyberinc,https://www.crunchbase.com/funding_round/cyberinc-series-a--3cc8090c,"Los Gatos, California, United States, North America",Cyberinc,https://www.crunchbase.com/organization/cyberinc,Series A,5275000,USD,5275000.0,8/15/2016,,2.0,2.0,"Benhamou Global Ventures, Javelin Venture Partners"
Series A - LeapYear Technologies,https://www.crunchbase.com/funding_round/leapyear-technologies-series-a--93fa9b8e,"San Francisco, California, United States, North America",LeapYear Technologies,https://www.crunchbase.com/organization/leapyear-technologies,Series A,12600000,USD,12600000.0,8/24/2016,,1.0,4.0,"Bain Capital Ventures, Dorm Room Fund, Joseph Grundfest, Nyca Partners"
Series A - SigOpt,https://www.crunchbase.com/funding_round/sigopt-series-a--99521f00,"San Francisco, California, United States, North America",SigOpt,https://www.crunchbase.com/organization/sigopt,Series A,6600000,USD,6600000.0,8/24/2016,,,5.0,"Andreessen Horowitz, Blumberg Capital, DCVC, Stanford University, SV Angel"
Series A - Tonal,https://www.crunchbase.com/funding_round/tonal-series-a--79f0aa0c,"San Francisco, California, United States, North America",Tonal,https://www.crunchbase.com/organization/tonal,Series A,12000000,USD,12000000.0,10/1/2016,,,3.0,"Next Play Capital, Rick Marini, Shasta Ventures"
Series A - Zoox,https://www.crunchbase.com/funding_round/zoox-series-a--c6873e7f,"Foster City, California, United States, North America",Zoox,https://www.crunchbase.com/organization/zoox,Series A,200000000,USD,200000000.0,10/4/2016,"Black Led, Women Led",2.0,9.0,"AID Partners Capital, ARCHina Capital Partners, Blackbird Ventures, Composite Capital Management, David Spector, Lux Capital, Thomas Tull, Threshold, Visionnaire Ventures"
Series A - Bonsai,https://www.crunchbase.com/funding_round/bonsai-ai-series-a--31ee8c7f,"Berkeley, California, United States, North America",Bonsai,https://www.crunchbase.com/organization/bonsai-ai,Series A,5700000,USD,5700000.0,11/3/2016,,,3.0,"Forum Ventures, Neu Venture Capital, New Enterprise Associates"
Series A - ObEN,https://www.crunchbase.com/funding_round/oben-series-a--6dd25002,"Pasadena, California, United States, North America",ObEN,https://www.crunchbase.com/organization/oben,Series A,7700000,USD,7700000.0,11/3/2016,,2.0,10.0,"CrestValue, Cybernaut Westlake Partners, Dream Maker Entertainment, E3 Capital Partners, Gordon Cheng, Hertz Lichtenstein & Young, Idealab, Leaguer Venture Capital, NewDo Venture, Third Wave Digital"
Series A - Zoox,https://www.crunchbase.com/funding_round/zoox-series-a--3a9e5f69,"Foster City, California, United States, North America",Zoox,https://www.crunchbase.com/organization/zoox,Series A,50000000,USD,50000000.0,11/8/2016,"Black Led, Women Led",,2.0,"Composite Capital Management, IDG Capital"
Series A - Cape Analytics,https://www.crunchbase.com/funding_round/cape-analytics-series-a--e916b33e,"Palo Alto, California, United States, North America",Cape Analytics,https://www.crunchbase.com/organization/cape-analytics,Series A,14000000,USD,14000000.0,11/10/2016,,3.0,9.0,"DCVC, Dylan Taylor, Formation 8, Khosla Ventures, Lux Capital, Montage Ventures, Plug and Play Insurtech, Promus Ventures, XL Innovate"
Series A - Yewno,https://www.crunchbase.com/funding_round/yewno-series-a--5d06e3a5,"Palo Alto, California, United States, North America",Yewno,https://www.crunchbase.com/organization/yewno,Series A,6500000,USD,6500000.0,11/16/2016,Women Founded,,2.0,"Desmond Shum, Pacific Capital Group"
Series A - Soul Machines,https://www.crunchbase.com/funding_round/soul-machines-series-a--f7552f42,"San Francisco, California, United States, North America",Soul Machines,https://www.crunchbase.com/organization/soul-machines,Series A,7500000,USD,7500000.0,11/22/2016,"East Asian Led, Women Led",1.0,2.0,"Horizon Ventures, ICONIQ Capital"
Series A - Numerai,https://www.crunchbase.com/funding_round/numerai-series-a--464be442,"San Francisco, California, United States, North America",Numerai,https://www.crunchbase.com/organization/numerai,Series A,6000000,USD,6000000.0,12/12/2016,,1.0,5.0,"Eric Ver Ploeg, First Round Capital, Fred Ehrsam, Kenneth Ballenegger, Union Square Ventures"
Series A - EverC,https://www.crunchbase.com/funding_round/evercompliant-series-a--fb433d09,"New York, New York, United States, North America",EverC,https://www.crunchbase.com/organization/evercompliant,Series A,9500000,USD,9500000.0,12/14/2016,,1.0,4.0,"Arbor Ventures, Nyca Partners, Star Farm Ventures, Viola Ventures"
Series A - Hyperscience,https://www.crunchbase.com/funding_round/hyperscience-series-a--ef7f8f70,"New York, New York, United States, North America",Hyperscience,https://www.crunchbase.com/organization/hyperscience,Series A,8000000,USD,8000000.0,12/15/2016,,2.0,2.0,"Felicis, FirstMark"
Series A - Tekion,https://www.crunchbase.com/funding_round/tekion-series-a--b651a381,"Pleasanton, California, United States, North America",Tekion,https://www.crunchbase.com/organization/tekion,Series A,10000000,USD,10000000.0,1/10/2017,,2.0,5.0,"Airbus Ventures, AME Cloud Ventures, Exor Ventures, Index Ventures, Monta Vista Capital"
Series A - Chorus.ai,https://www.crunchbase.com/funding_round/chorus-ai-series-a--7b8268b4,"San Francisco, California, United States, North America",Chorus.ai,https://www.crunchbase.com/organization/chorus-ai,Series A,16000000,USD,16000000.0,2/7/2017,,1.0,2.0,"Emergence Capital, Redpoint"
Series A - InVia Robotics,https://www.crunchbase.com/funding_round/invia-robotics-series-a--259cee34,"Thousand Oaks, California, United States, North America",InVia Robotics,https://www.crunchbase.com/organization/invia-robotics,Series A,9000000,USD,9000000.0,2/13/2017,,,2.0,"Embark Ventures, Upfront Ventures"
Series A - Pypestream,https://www.crunchbase.com/funding_round/pypestream-series-a--08594c8f,"New York, New York, United States, North America",Pypestream,https://www.crunchbase.com/organization/pypestream,Series A,15000000,USD,15000000.0,2/28/2017,,,3.0,"Plug and Play Insurtech, Richard Braddock, The Chatterjee Group"
Series A - Conversion Logic,https://www.crunchbase.com/funding_round/conversion-logic-series-a--4a9612c8,"Los Angeles, California, United States, North America",Conversion Logic,https://www.crunchbase.com/organization/conversion-logic,Series A,9000000,USD,9000000.0,3/8/2017,Women Founded,3.0,9.0,"Bonfire Ventures, Crosscut Ventures, Fantail Ventures, Founder Collective, Lerer Hippeau, Pelion Venture Partners, Revel Partners, Rincon Venture Partners, TenOneTen Ventures"
Series A - Astro Technology,https://www.crunchbase.com/funding_round/astro-technology-series-a--b74afe94,"Palo Alto, California, United States, North America",Astro Technology,https://www.crunchbase.com/organization/astro-technology,Series A,10000000,USD,10000000.0,3/9/2017,,2.0,5.0,"Aspect Ventures, Harrison Metal, Redpoint, Upside Partnership, Volt Ventures"
Series A - ObEN,https://www.crunchbase.com/funding_round/oben-series-a--5da76ade,"Pasadena, California, United States, North America",ObEN,https://www.crunchbase.com/organization/oben,Series A,1000000,USD,1000000.0,3/14/2017,,,1.0,SBVA
Series A - Theta EdgeCloud,https://www.crunchbase.com/funding_round/sliver-tv-series-a--5c093df8,"San Jose, California, United States, North America",Theta EdgeCloud,https://www.crunchbase.com/organization/sliver-tv,Series A,16000000,USD,16000000.0,3/17/2017,,2.0,7.0,"1745 Ventures, DHVC, Samsung NEXT, Sierra Ventures, Sparkland Capital, The Venture Reality Fund/VRF, Zhiping Capital"
Series A - TextRecruit,https://www.crunchbase.com/funding_round/textrecruit-series-a--691eab4d,"San Jose, California, United States, North America",TextRecruit,https://www.crunchbase.com/organization/textrecruit,Series A,3000000,USD,3000000.0,3/21/2017,,,6.0,"Ben Davenport, Julia Popowitz, Sarah Imbach, SignalFire, Steven Baker, Tom Friel"
Series A - Virtualitics,https://www.crunchbase.com/funding_round/virtualitics-series-a--0029214e,"Pasadena, California, United States, North America",Virtualitics,https://www.crunchbase.com/organization/virtualitics,Series A,4462000,USD,4462000.0,3/21/2017,,,1.0,The Venture Reality Fund/VRF
Series A - Latent Space,https://www.crunchbase.com/funding_round/angle-technologies-series-a--b57827b1,"San Francisco, California, United States, North America",Latent Space,https://www.crunchbase.com/organization/angle-technologies,Series A,7500000,USD,7500000.0,4/12/2017,,1.0,15.0,"Ethan Beard, General Catalyst, Greylock, GV, Holly May, Jason Toff, Julia Popowitz, Michael Morell, Noam Lovinsky, Rene Reinsberg, Ruchi Sanghvi, Rushabh Doshi, Shishir Mehrotra, Tipatat Chennavasin, Travis May"
Series A - Osaro,https://www.crunchbase.com/funding_round/osaro-series-a--25865fcd,"San Francisco, California, United States, North America",Osaro,https://www.crunchbase.com/organization/osaro,Series A,10000000,USD,10000000.0,4/13/2017,,,10.0,"AAF Management Ltd., Abstract, Bossa Invest, Comcast Ventures, Compound, CSC Upshot, iRobot Ventures, Leblon Capital, Pegasus Tech Ventures, ZhenFund"
Series A - Groq,https://www.crunchbase.com/funding_round/groq-series-a--4d729088,"Mountain View, California, United States, North America",Groq,https://www.crunchbase.com/organization/groq,Series A,10274998,USD,10274998.0,4/21/2017,,1.0,3.0,"Conconi Growth Partners, Daniel Gross, Social Capital"
Series A - Bonsai,https://www.crunchbase.com/funding_round/bonsai-ai-series-a--0715cbe4,"Berkeley, California, United States, North America",Bonsai,https://www.crunchbase.com/organization/bonsai-ai,Series A,7600000,USD,7600000.0,5/2/2017,,,6.0,"ABB Ventures, M12 - Microsoft's Venture Fund, New Enterprise Associates, Samsung NEXT, Service Provider Capital, Siemens"
Series A - Loom Systems,https://www.crunchbase.com/funding_round/loom-systems-series-a--5b5a3d14,"San Francisco, California, United States, North America",Loom Systems,https://www.crunchbase.com/organization/loom-systems,Series A,6000000,USD,6000000.0,5/3/2017,,1.0,4.0,"31Ventures Global Innovation Fund, Global Brain Corporation, Jerusalem Venture Partners (JVP), Meron Capital"
Series A - DeepMap,https://www.crunchbase.com/funding_round/deepmap-series-a--56693180,"Palo Alto, California, United States, North America",DeepMap,https://www.crunchbase.com/organization/deepmap,Series A,25000000,USD,25000000.0,5/4/2017,,,3.0,"Accel, Andreessen Horowitz, GSR Ventures"
Series A - Ceres AI,https://www.crunchbase.com/funding_round/ceres-imaging-series-a--f770c0c0,"Oakland, California, United States, North America",Ceres AI,https://www.crunchbase.com/organization/ceres-imaging,Series A,5000000,USD,5000000.0,5/10/2017,,1.0,1.0,Romulus Capital
Series A - Rulai,https://www.crunchbase.com/funding_round/rulai-series-a--48141281,"Campbell, California, United States, North America",Rulai,https://www.crunchbase.com/organization/rulai,Series A,6500000,USD,6500000.0,5/25/2017,Women Founded,,2.0,"Eight Roads Ventures, GSR Ventures"
Series A - Nanit,https://www.crunchbase.com/funding_round/nanit-series-a--9f2b7366,"New York, New York, United States, North America",Nanit,https://www.crunchbase.com/organization/nanit,Series A,8000000,USD,8000000.0,5/26/2017,Women Led,2.0,2.0,"RRE Ventures, Upfront Ventures"
Series A - People.ai,https://www.crunchbase.com/funding_round/people-ai-series-a--7a4dabbe,"San Francisco, California, United States, North America",People.ai,https://www.crunchbase.com/organization/people-ai,Series A,7000000,USD,7000000.0,5/30/2017,,2.0,12.0,"Brian Goldfarb, David Schellhase, Dharmesh Shah, Index Ventures, Jake Seid, Kendall Collins, Lightspeed Venture Partners, Mindrock Capital, Ross Mason, Shasta Ventures, SV Angel, Y Combinator"
Series A - Seismic,https://www.crunchbase.com/funding_round/seismic-holding-series-a--aef56edf,"Menlo Park, California, United States, North America",Seismic,https://www.crunchbase.com/organization/seismic-holding,Series A,10199996,USD,10199996.0,5/30/2017,,2.0,4.0,"Global Brain Corporation, Horizons Ventures, Root Ventures, Sinovation Ventures"
Series A - HeadSpin,https://www.crunchbase.com/funding_round/headspin-inc-series-a--6e16c995,"Sunnyvale, California, United States, North America",HeadSpin,https://www.crunchbase.com/organization/headspin-inc,Series A,11000000,USD,11000000.0,5/30/2017,,,,
Series A - Belong.Life,https://www.crunchbase.com/funding_round/belong-life-series-a--7bf8ebdd,"New York, New York, United States, North America",Belong.Life,https://www.crunchbase.com/organization/belong-life,Series A,6000000,USD,6000000.0,6/1/2017,,,1.0,The Group Ventures
Series A - Bowery Farming,https://www.crunchbase.com/funding_round/bowery-farming-inc-series-a--b51c35f2,"New York, New York, United States, North America",Bowery Farming,https://www.crunchbase.com/organization/bowery-farming-inc,Series A,20000000,USD,20000000.0,6/14/2017,,6.0,7.0,"Evolution VC Partners, First Round Capital, Flybridge, General Catalyst, Gutter Capital, GV, Notable Capital"
Series A - Talla,https://www.crunchbase.com/funding_round/talla-series-a--68c1cd39,"New York, New York, United States, North America",Talla,https://www.crunchbase.com/organization/talla,Series A,8300000,USD,8300000.0,6/19/2017,,3.0,5.0,"Avalon Ventures, Glasswing Ventures, LAUNCH, Pillar VC, PJC"
Series A - Ordr,https://www.crunchbase.com/funding_round/ordr-aec7-series-a--32c32c0d,"Santa Clara, California, United States, North America",Ordr,https://www.crunchbase.com/organization/ordr-aec7,Series A,4000000,USD,4000000.0,6/20/2017,,,5.0,"Daniel Warmenhoven, Dominic Orr, Pankaj Patel, Prakash Bhalerao, Wing Venture Capital"
Series A - BlockFraud,https://www.crunchbase.com/funding_round/blockfraud-series-a--6cfeec23,"Santa Monica, California, United States, North America",BlockFraud,https://www.crunchbase.com/organization/blockfraud,Series A,5000000,USD,5000000.0,6/21/2017,,,1.0,Palisades Venture Capital
Series A - Ghost Autonomy,https://www.crunchbase.com/funding_round/ghost-autonomy-series-a--0241468c,"Mountain View, California, United States, North America",Ghost Autonomy,https://www.crunchbase.com/organization/ghost-autonomy,Series A,9200000,USD,9200000.0,7/6/2017,,1.0,1.0,Sutter Hill Ventures
Series A - Genoox,https://www.crunchbase.com/funding_round/genoox-series-a--f8709cdc,"Palo Alto, California, United States, North America",Genoox,https://www.crunchbase.com/organization/genoox,Series A,6000000,USD,6000000.0,7/11/2017,,1.0,2.0,"Glilot Capital Partners, Inimiti"
Series A - Gong,https://www.crunchbase.com/funding_round/gong-io-series-a--171fe8af,"San Francisco, California, United States, North America",Gong,https://www.crunchbase.com/organization/gong-io,Series A,20000000,USD,20000000.0,7/12/2017,,4.0,4.0,"NextWorld Capital, Norwest, Shlomo Kramer, Wing Venture Capital"
Series A - Scale AI,https://www.crunchbase.com/funding_round/scale-2-series-a--94857ec1,"San Francisco, California, United States, North America",Scale AI,https://www.crunchbase.com/organization/scale-2,Series A,4500000,USD,4500000.0,7/16/2017,Women Founded,1.0,9.0,"Accel, Bryan Rosenblatt, Charlie Cheever, Greg Brockman, Guillermo Rauch, Ilya Sukhar, Nat Friedman, Outlander Fund I Archimedes, Y Combinator"
Series A - ObEN,https://www.crunchbase.com/funding_round/oben-series-a--faadfa38,"Pasadena, California, United States, North America",ObEN,https://www.crunchbase.com/organization/oben,Series A,5000000,USD,5000000.0,7/18/2017,,1.0,6.0,"CrestValue, Fengshion Capital, memBrain, Ruigang Li, SBCVC, Tencent"
Series A - Node,https://www.crunchbase.com/funding_round/node-series-a--19550363,"San Francisco, California, United States, North America",Node,https://www.crunchbase.com/organization/node,Series A,10800000,USD,10800000.0,7/25/2017,"Women Founded, Women Led",4.0,11.0,"Avalon Ventures, Bee Partners, Canaan Partners, CEB Ventures, Gree, Industry Ventures, Mark Cuban, Michael Stark, New Enterprise Associates, NewDo Venture, Sway Ventures"
Series A - UnifyID,https://www.crunchbase.com/funding_round/unifyid-series-a--9b3b0871,"Redwood City, California, United States, North America",UnifyID,https://www.crunchbase.com/organization/unifyid,Series A,20000000,USD,20000000.0,8/1/2017,,2.0,4.0,"Accomplice, Andreessen Horowitz, New Enterprise Associates, StartX (Stanford-StartX Fund)"
Series A - LiftIgniter,https://www.crunchbase.com/funding_round/liftigniter-series-a--22ea5471,"San Francisco, California, United States, North America",LiftIgniter,https://www.crunchbase.com/organization/liftigniter,Series A,6400000,USD,6400000.0,8/17/2017,,1.0,7.0,"Bruce Falck, Gordon McLeod, NTT DOCOMO Ventures, Revel Partners, Rincon Venture Partners, Storm Ventures, Tom Chavez"
Series A - Amenity Analytics,https://www.crunchbase.com/funding_round/amenity-analytics-series-a--5b12ecdc,"New York, New York, United States, North America",Amenity Analytics,https://www.crunchbase.com/organization/amenity-analytics,Series A,7600000,USD,7600000.0,8/21/2017,Women Founded,1.0,2.0,"Intel Capital, State of Mind Ventures"
Series A - Theta EdgeCloud,https://www.crunchbase.com/funding_round/sliver-tv-series-a--41ed3f76,"San Jose, California, United States, North America",Theta EdgeCloud,https://www.crunchbase.com/organization/sliver-tv,Series A,9800000,USD,9800000.0,8/23/2017,,3.0,8.0,"DCM Ventures, DHVC, Heuristic Capital, Samsung NEXT, Sierra Ventures, Sony Innovation Fund, The Venture Reality Fund/VRF, Zhiping Capital"
Series A - Platina Systems,https://www.crunchbase.com/funding_round/platina-systems-series-a--28d4877c,"Santa Clara, California, United States, North America",Platina Systems,https://www.crunchbase.com/organization/platina-systems,Series A,13300000,USD,13300000.0,9/1/2017,,1.0,4.0,"Alibaba Entrepreneurs Fund, DOT Capital, The Valley Fund, WI Harper Group"
Series A - Getwizer,https://www.crunchbase.com/funding_round/getwizer-series-a--ca8e9a6e,"New York, New York, United States, North America",Getwizer,https://www.crunchbase.com/organization/getwizer,Series A,4000000,USD,4000000.0,9/4/2017,,2.0,2.0,"Nielsen Innovate, State of Mind Ventures"
Series A - Matroid,https://www.crunchbase.com/funding_round/matroid-series-a--f94bf3ed,"Palo Alto, California, United States, North America",Matroid,https://www.crunchbase.com/organization/matroid,Series A,10000000,USD,10000000.0,9/18/2017,,1.0,2.0,"Intel Capital, New Enterprise Associates"
Series A - Cogitativo,https://www.crunchbase.com/funding_round/cogitativo-series-a--ef74984a,"Berkeley, California, United States, North America",Cogitativo,https://www.crunchbase.com/organization/cogitativo,Series A,5000000,USD,5000000.0,9/21/2017,,1.0,1.0,Health Care Service Corporation
Series A - Prealize Health,https://www.crunchbase.com/funding_round/Prealize-Health-series-a--8a15f889,"San Mateo, California, United States, North America",Prealize Health,https://www.crunchbase.com/organization/Prealize-Health,Series A,6100000,USD,6100000.0,9/27/2017,,1.0,3.0,"Cardinal Partners, Premera Blue Cross, StartX (Stanford-StartX Fund)"
Series A - Promaxo,https://www.crunchbase.com/funding_round/promaxo-series-a--29dae2df,"Oakland, California, United States, North America",Promaxo,https://www.crunchbase.com/organization/promaxo,Series A,3500000,USD,3500000.0,9/29/2017,,,1.0,MicroPort Scientific
Series A - Esperanto Technologies,https://www.crunchbase.com/funding_round/esperanto-technologies-series-a--58e4c91d,"Mountain View, California, United States, North America",Esperanto Technologies,https://www.crunchbase.com/organization/esperanto-technologies,Series A,5000000,USD,5000000.0,9/29/2017,,,1.0,Decent Capital
Series A - xiQ,https://www.crunchbase.com/funding_round/xtra-iq-inc-series-a--6032570e,"Redwood City, California, United States, North America",xiQ,https://www.crunchbase.com/organization/xtra-iq-inc,Series A,1600000,USD,1600000.0,10/1/2017,,,3.0,"Amir Wain, H&S Ventures, StartEngine"
Series A - ROSS Intelligence,https://www.crunchbase.com/funding_round/ross-intelligence-series-a--557cd371,"San Francisco, California, United States, North America",ROSS Intelligence,https://www.crunchbase.com/organization/ross-intelligence,Series A,8700000,USD,8700000.0,10/11/2017,"Black Founded, Hispanic / Latine Founded, Hispanic / Latine Led",2.0,8.0,"Comcast Ventures, Continuity Capital, Equipo Ventures, Hedgewood, Inovia Capital, Nextlaw Labs, Real Ventures, Y Combinator"
Series A - Blue Hexagon,https://www.crunchbase.com/funding_round/blue-hexagon-series-a--4eea3c53,"San Francisco, California, United States, North America",Blue Hexagon,https://www.crunchbase.com/organization/blue-hexagon,Series A,6000000,USD,6000000.0,10/13/2017,,,1.0,Benchmark
Series A - Intelligo Group,https://www.crunchbase.com/funding_round/intelligo-group-series-a--9cd75dfb,"New York, New York, United States, North America",Intelligo Group,https://www.crunchbase.com/organization/intelligo-group,Series A,5700000,USD,5700000.0,10/19/2017,Women Founded,1.0,2.0,"Eileen Murray, Governing Dynamics Venture Capital"
Series A - Built Robotics,https://www.crunchbase.com/funding_round/built-robotics-series-a--74fb461c,"San Francisco, California, United States, North America",Built Robotics,https://www.crunchbase.com/organization/built-robotics,Series A,15000000,USD,15000000.0,10/19/2017,,1.0,6.0,"Cthulhu Ventures, Edward Lando, Founders Fund, Great Oaks Venture Capital, New Enterprise Associates, Pareto Holdings"
Series A - Umbo Computer Vision,https://www.crunchbase.com/funding_round/umbo-computer-vision-series-a--203da85c,"San Francisco, California, United States, North America",Umbo Computer Vision,https://www.crunchbase.com/organization/umbo-computer-vision,Series A,6800000,USD,6800000.0,10/25/2017,,,5.0,"Alibaba Group, AppWorks, CDIB Ventures, MESH, Substance Capital"
Series A - Ceres AI,https://www.crunchbase.com/funding_round/ceres-imaging-series-a--96f6b535,"Oakland, California, United States, North America",Ceres AI,https://www.crunchbase.com/organization/ceres-imaging,Series A,2500000,USD,2500000.0,11/1/2017,,1.0,1.0,Romulus Capital
Series A - Enview,https://www.crunchbase.com/funding_round/enview-series-a--7bb50adb,"San Francisco, California, United States, North America",Enview,https://www.crunchbase.com/organization/enview,Series A,6000000,USD,6000000.0,11/8/2017,,2.0,4.0,"Crosslink Capital, Lemnos VC, Promus Ventures, Toivo Annus"
Series A - AllyO,https://www.crunchbase.com/funding_round/allyo-series-a--eb1a6ce9,"Palo Alto, California, United States, North America",AllyO,https://www.crunchbase.com/organization/allyo,Series A,16000000,USD,16000000.0,11/30/2017,,1.0,5.0,"Bain Capital Ventures, Cervin Ventures, Gradient, Randstad Innovation Fund, Square 1 Bank"
Series A - PerceptIn,https://www.crunchbase.com/funding_round/perceptin-series-a--73e26d15,"Santa Clara, California, United States, North America",PerceptIn,https://www.crunchbase.com/organization/perceptin,Series A,11000000,USD,11000000.0,12/6/2017,,,2.0,"Samsung Ventures, Walden International"
Series A - Seismic,https://www.crunchbase.com/funding_round/seismic-holding-series-a--a67217e3,"Menlo Park, California, United States, North America",Seismic,https://www.crunchbase.com/organization/seismic-holding,Series A,10350000,USD,10350000.0,12/8/2017,,1.0,4.0,"Global Brain Corporation, Horizons Ventures, Root Ventures, Sinovation Ventures"
Series A - Eta Compute,https://www.crunchbase.com/funding_round/eta-compute-series-a--68581bea,"Sunnyvale, California, United States, North America",Eta Compute,https://www.crunchbase.com/organization/eta-compute,Series A,1999999,USD,1999999.0,12/8/2017,,,1.0,Celesta Capital
Series A - Doma,https://www.crunchbase.com/funding_round/states-title-series-a--3be3c2d3,"Miami, Florida, United States, North America",Doma,https://www.crunchbase.com/organization/states-title,Series A,13000000,USD,13000000.0,12/20/2017,,1.0,2.0,"Assurant Ventures, SCOR Ventures"
Series A - conDati,https://www.crunchbase.com/funding_round/condati-inc-series-a--6f0540ec,"Palo Alto, California, United States, North America",conDati,https://www.crunchbase.com/organization/condati-inc,Series A,2500000,USD,2500000.0,12/20/2017,,1.0,1.0,The Entrepreneurs' Fund
"Series A - Socrates.AI, Inc.",https://www.crunchbase.com/funding_round/socrates-ai-series-a--3419b4ea,"San Francisco, California, United States, North America","Socrates.AI, Inc.",https://www.crunchbase.com/organization/socrates-ai,Series A,11000000,USD,11000000.0,12/22/2017,Women Founded,1.0,2.0,"Norwest, Venrock"
"Series A - Scenera, Inc.",https://www.crunchbase.com/funding_round/scenera-inc-series-a--981bc901,"Palo Alto, California, United States, North America","Scenera, Inc.",https://www.crunchbase.com/organization/scenera-inc,Series A,3000000,USD,3000000.0,12/27/2017,,,,
Series A - Zilliz,https://www.crunchbase.com/funding_round/zilliz-series-a--276bbec5,"Redwood City, California, United States, North America",Zilliz,https://www.crunchbase.com/organization/zilliz,Series A,10000000,USD,10000000.0,1/1/2018,,,4.0,"5Y Capital, Eminence Ventures, Green Pine Capital Partners, Yunqi Partners"
Series A - CLARA Analytics,https://www.crunchbase.com/funding_round/clara-analytics-series-a--b0879578,"Sunnyvale, California, United States, North America",CLARA Analytics,https://www.crunchbase.com/organization/clara-analytics,Series A,11500000,USD,11500000.0,1/4/2018,Women Led,1.0,1.0,Oak HC/FT
Series A - Petal,https://www.crunchbase.com/funding_round/petal-series-a--b31ff6f2,"New York, New York, United States, North America",Petal,https://www.crunchbase.com/organization/petal,Series A,13000000,USD,13000000.0,1/10/2018,Hispanic / Latine Founded,7.0,17.0,"Abstract, Afore Capital, Brooklyn Bridge Ventures, C2 Ventures, Evolution VC Partners, Financial Solutions Lab, Great Oaks Venture Capital, New Ground Ventures, Proton Enterprises, Ride Ventures, RiverPark Ventures, Rosecliff Ventures, Story Ventures, The Gramercy Fund, The Social Entrepreneurs Fund (TSEF), Third Prime, Valar Ventures"
